RAT: Libraries loaded.

Processing readMTV.C...
***********************************************************************************************
*    Row   * Instance * trackPDG  *  trackPos *  trackPos *  trackPos *  trackTim *  trackPro *
*       17 *      105 *      2212 * -2021.170 * -13291.80 * -1533.767 * 26201.213 *         4 *
*       17 *      106 *      2212 * -2018.920 * -13291.95 * -1535.280 * 23338.181 *         1 *
*       17 *      107 *      2212 * -2018.920 * -13291.95 * -1535.280 * 23338.181 *         4 *
*       17 *      108 *      2212 * -2017.978 * -13292.81 * -1534.867 * 22979.677 *         1 *
*       17 *      109 *      2212 * -2017.978 * -13292.81 * -1534.867 * 22979.678 *         4 *
*       17 *      110 *      2212 * -2014.777 * -13302.92 * -1532.985 * 20424.177 *         1 *
*       17 *      111 *      2212 * -2014.777 * -13302.92 * -1532.985 * 20424.178 *         4 *
*       17 *      112 *      2212 * -2015.386 * -13303.66 * -1533.207 * 19879.417 *         1 *
*       17 *      113 *      2212 * -2015.386 * -13303.66 * -1533.207 * 19879.417 *         4 *
*       17 *      114 *      2212 * -2015.633 * -13305.58 * -1532.653 * 18936.993 *         1 *
*       17 *      115 *      2212 * -2015.633 * -13305.58 * -1532.653 * 18936.994 *         4 *
*       17 *      116 *      2212 * -2018.533 * -13314.17 * -1534.846 * 9686.6253 *         1 *
*       17 *      117 *      2212 * -2018.533 * -13314.17 * -1534.846 * 9686.6256 *         4 *
*       17 *      118 *      2212 * -2018.584 * -13314.22 * -1534.771 * 9617.3786 *         1 *
*       17 *      119 *      2212 * -2018.584 * -13314.22 * -1534.771 * 9617.3789 *         4 *
*       17 *      120 *      2212 * -2017.104 * -13319.16 * -1542.516 * 5861.3675 *         1 *
*       17 *      121 *      2212 * -2017.104 * -13319.16 * -1542.516 * 5861.3678 *         4 *
*       17 *      122 *      2212 * -2025.927 * -13322.04 * -1547.012 * 811.95621 *         1 *
*       17 *      123 *      2212 * -2025.927 * -13322.04 * -1547.012 * 811.95650 *         4 *
*       17 *      124 *      2212 * -2028.243 * -13321.49 * -1546.095 * 554.51431 *         1 *
*       17 *      125 *      2212 * -2028.243 * -13321.49 * -1546.095 * 554.51461 *         4 *
*       17 *      126 *      2212 * -2026.459 * -13317.94 * -1544.152 * 372.99523 *         1 *
*       17 *      127 *      2212 * -2026.459 * -13317.94 * -1544.152 * 372.99552 *         4 *
*       17 *      131 *      2212 * -2024.733 * -13319.33 * -1545.319 * 273.94717 *         1 *
*       17 *      132 *      2212 * -2024.733 * -13319.33 * -1545.319 * 273.94717 *         4 *
*       17 *      136 *      2212 * -2027.193 * -13320.24 * -1550.798 * 171.26966 *         1 *
*       17 *      137 *      2212 * -2027.193 * -13320.24 * -1550.798 * 171.26996 *         4 *
*       17 *      138 *      2212 * -2029.789 * -13315.31 * -1556.876 * 70.752822 *         1 *
*       17 *      139 *      2212 * -2029.789 * -13315.31 * -1556.876 * 70.752823 *         4 *
*       17 *      140 *      2212 * -2029.698 * -13316.32 * -1559.096 * 58.586052 *         1 *
*       17 *      141 *      2212 * -2029.698 * -13316.32 * -1559.096 * 58.586052 *         4 *
*       17 *      142 *      2212 * -2029.567 * -13316.25 * -1559.705 * 55.956484 *         1 *
*       17 *      143 *      2212 * -2029.567 * -13316.25 * -1559.705 * 55.956487 *         4 *
*       17 *      147 *      2212 * -2043.882 * -13311.43 * -1566.498 * 8.7008384 *         1 *
*       17 *      148 *      2212 * -2043.882 * -13311.43 * -1566.498 * 8.7008491 *         4 *
*       17 *      149 *      2212 * -2043.956 * -13311.22 * -1566.632 * 8.2324099 *         1 *
*       17 *      150 *      2212 * -2043.956 * -13311.22 * -1566.632 * 8.2326290 *         4 *
*       18 *       29 *      2212 * -1802.880 * -336.8741 * 19040.672 * 7301.4092 *         1 *
*       18 *       30 *      2212 * -1802.880 * -336.8741 * 19040.672 * 7301.4095 *         4 *
*       18 *       31 *      2212 * -1798.717 * -342.4482 * 19033.114 * 5177.8084 *         1 *
*       18 *       32 *      2212 * -1798.717 * -342.4482 * 19033.114 * 5177.8087 *         4 *
*       18 *       36 *      2212 * -1807.967 * -355.7394 * 19028.511 * 937.52027 *         1 *
*       18 *       37 *      2212 * -1807.967 * -355.7394 * 19028.511 * 937.52056 *         4 *
*       18 *       38 *      2212 * -1806.049 * -356.1806 * 19028.200 * 745.86644 *         1 *
*       18 *       39 *      2212 * -1806.049 * -356.1806 * 19028.200 * 745.86673 *         4 *
*       18 *       40 *      2212 * -1806.020 * -356.1776 * 19028.088 * 740.88241 *         1 *
*       18 *       41 *      2212 * -1806.020 * -356.1776 * 19028.088 * 740.88270 *         4 *
*       18 *       42 *      2212 * -1807.664 * -356.4765 * 19024.710 * 619.30165 *         1 *
*       18 *       43 *      2212 * -1807.664 * -356.4765 * 19024.710 * 619.30165 *         4 *
*       18 *       47 *      2212 * -1805.208 * -355.3105 * 19022.215 * 541.59570 *         1 *
*       18 *       48 *      2212 * -1805.207 * -355.3105 * 19022.215 * 541.59599 *         4 *
*       18 *       49 *      2212 * -1793.916 * -365.0074 * 19024.616 * 327.70825 *         1 *
*       18 *       50 *      2212 * -1793.916 * -365.0074 * 19024.616 * 327.70825 *         4 *
*       18 *       51 *      2212 * -1793.996 * -365.8456 * 19024.909 * 320.25641 *         1 *
*       18 *       52 *      2212 * -1793.996 * -365.8456 * 19024.909 * 320.25670 *         4 *
*       18 *       56 *      2212 * -1802.287 * -374.5521 * 19026.511 * 201.57088 *         1 *
*       18 *       57 *      2212 * -1802.287 * -374.5521 * 19026.511 * 201.57089 *         4 *
*       18 *       58 *      2212 * -1819.162 * -371.8113 * 19013.093 * 92.014691 *         1 *
*       18 *       59 *      2212 * -1819.162 * -371.8113 * 19013.093 * 92.014691 *         4 *
*       18 *       63 *      2212 * -1827.085 * -373.6666 * 19006.413 * 41.274284 *         1 *
*       18 *       64 *      2212 * -1827.085 * -373.6666 * 19006.413 * 41.274288 *         4 *
*       18 *       65 *      2212 * -1832.142 * -373.9282 * 19000.913 * 20.590010 *         1 *
*       18 *       66 *      2212 * -1832.142 * -373.9282 * 19000.913 * 20.590016 *         4 *
*       18 *       67 *      2212 * -1832.279 * -374.5049 * 18999.660 * 17.727516 *         1 *
*       18 *       68 *      2212 * -1832.279 * -374.5049 * 18999.660 * 17.727542 *         4 *
*       18 *       69 *      2212 * -1833.794 * -383.8856 * 18997.083 * 4.5618358 *         1 *
*       18 *       70 *      2212 * -1833.794 * -383.8856 * 18997.083 * 4.5618697 *         4 *
*       19 *     2040 *      2212 * -11334.39 * -13471.62 * -5817.788 * 55550.213 *         1 *
*       19 *     2041 *      2212 * -11334.39 * -13471.62 * -5817.788 * 55550.213 *         4 *
*       19 *     2042 *      2212 * -11341.69 * -13473.95 * -5818.557 * 51330.867 *         1 *
*       19 *     2043 *      2212 * -11341.69 * -13473.95 * -5818.557 * 51330.867 *         4 *
*       19 *     2044 *      2212 * -11342.16 * -13473.14 * -5818.838 * 50785.813 *         1 *
*       19 *     2045 *      2212 * -11342.16 * -13473.14 * -5818.838 * 50785.813 *         4 *
*       19 *     2046 *      2212 * -11342.58 * -13471.72 * -5820.828 * 49764.150 *         1 *
*       19 *     2047 *      2212 * -11342.58 * -13471.72 * -5820.828 * 49764.150 *         4 *
*       19 *     2048 *      2212 * -11349.71 * -13475.05 * -5817.561 * 46198.817 *         1 *
*       19 *     2049 *      2212 * -11349.71 * -13475.05 * -5817.561 * 46198.817 *         4 *
*       19 *     2050 *      2212 * -11350.40 * -13476.60 * -5816.560 * 45556.458 *         1 *
*       19 *     2051 *      2212 * -11350.40 * -13476.60 * -5816.560 * 45556.458 *         4 *
*       19 *     2052 *      2212 * -11358.01 * -13498.57 * -5815.478 * 39053.831 *         1 *
*       19 *     2053 *      2212 * -11358.01 * -13498.57 * -5815.478 * 39053.831 *         4 *
*       19 *     2054 *      2212 * -11356.92 * -13499.47 * -5818.223 * 35578.526 *         1 *
*       19 *     2055 *      2212 * -11356.92 * -13499.47 * -5818.223 * 35578.527 *         4 *
*       19 *     2056 *      2212 * -11366.13 * -13492.14 * -5816.131 * 22453.127 *         1 *
*       19 *     2057 *      2212 * -11366.13 * -13492.14 * -5816.131 * 22453.127 *         4 *
*       19 *     2061 *      2212 * -11368.28 * -13488.47 * -5815.094 * 20942.507 *         1 *
*       19 *     2062 *      2212 * -11368.28 * -13488.47 * -5815.094 * 20942.507 *         4 *
*       19 *     2063 *      2212 * -11376.08 * -13466.20 * -5828.174 * 13241.805 *         1 *
*       19 *     2064 *      2212 * -11376.08 * -13466.20 * -5828.174 * 13241.805 *         4 *
*       19 *     2065 *      2212 * -11375.64 * -13465.36 * -5828.386 * 12922.311 *         1 *
*       19 *     2066 *      2212 * -11375.64 * -13465.36 * -5828.386 * 12922.311 *         4 *
*       19 *     2070 *      2212 * -11370.62 * -13466.95 * -5830.844 * 9440.6434 *         1 *
*       19 *     2071 *      2212 * -11370.62 * -13466.95 * -5830.844 * 9440.6437 *         4 *
*       19 *     2072 *      2212 * -11370.92 * -13469.39 * -5831.402 * 8313.8420 *         1 *
*       19 *     2073 *      2212 * -11370.92 * -13469.39 * -5831.402 * 8313.8423 *         4 *
*       19 *     2074 *      2212 * -11380.93 * -13473.36 * -5828.892 * 2593.1605 *         1 *
*       19 *     2075 *      2212 * -11380.93 * -13473.36 * -5828.892 * 2593.1608 *         4 *
*       19 *     2076 *      2212 * -11380.99 * -13473.61 * -5829.632 * 2301.7477 *         1 *
*       19 *     2077 *      2212 * -11380.99 * -13473.61 * -5829.632 *  2301.748 *         4 *
*       19 *     2081 *      2212 * -11381.03 * -13475.64 * -5830.163 *  1558.973 *         1 *
*       19 *     2082 *      2212 * -11381.03 * -13475.64 * -5830.163 * 1558.9732 *         4 *
*       19 *     2083 *      2212 * -11383.65 * -13481.59 * -5826.463 * 1129.4754 *         1 *
*       19 *     2084 *      2212 * -11383.65 * -13481.59 * -5826.463 * 1129.4757 *         4 *
*       19 *     2085 *      2212 * -11388.42 * -13482.05 * -5823.269 * 934.92728 *         1 *
*       19 *     2086 *      2212 * -11388.42 * -13482.05 * -5823.269 * 934.92757 *         4 *
*       19 *     2087 *      2212 * -11397.91 * -13487.62 * -5822.980 * 649.09307 *         1 *
*       19 *     2088 *      2212 * -11397.91 * -13487.62 * -5822.980 * 649.09307 *         4 *
*       19 *     2089 *      2212 * -11398.60 * -13488.39 * -5821.660 * 622.60115 *         1 *
*       19 *     2090 *      2212 * -11398.60 * -13488.39 * -5821.660 * 622.60115 *         4 *
*       19 *     2091 *      2212 * -11405.19 * -13498.38 * -5820.258 * 490.08991 *         1 *
*       19 *     2092 *      2212 * -11405.19 * -13498.38 * -5820.258 * 490.09021 *         4 *
*       19 *     2093 *      2212 * -11408.69 * -13506.29 * -5820.043 * 396.58829 *         1 *
*       19 *     2094 *      2212 * -11408.69 * -13506.29 * -5820.043 * 396.58829 *         4 *
*       19 *     2095 *      2212 * -11409.71 * -13510.84 * -5814.882 * 345.78015 *         1 *
*       19 *     2096 *      2212 * -11409.71 * -13510.84 * -5814.882 * 345.78045 *         4 *
*       19 *     2097 *      2212 * -11411.32 * -13516.33 * -5810.548 * 294.34218 *         1 *
*       19 *     2098 *      2212 * -11411.32 * -13516.33 * -5810.548 * 294.34248 *         4 *
*       19 *     2099 *      2212 * -11414.79 * -13525.76 * -5800.787 * 194.85981 *         1 *
*       19 *     2100 *      2212 * -11414.79 * -13525.76 * -5800.787 * 194.86010 *         4 *
*       19 *     2101 *      2212 * -11416.08 * -13530.80 * -5797.326 * 151.35077 *         1 *
*       19 *     2102 *      2212 * -11416.08 * -13530.80 * -5797.326 * 151.35077 *         4 *
*       19 *     2103 *      2212 * -11422.30 * -13537.44 * -5796.512 * 102.04106 *         1 *
*       19 *     2104 *      2212 * -11422.30 * -13537.44 * -5796.512 * 102.04106 *         4 *
*       19 *     2105 *      2212 * -11430.47 * -13541.83 * -5797.739 * 55.329715 *         1 *
*       19 *     2106 *      2212 * -11430.47 * -13541.83 * -5797.739 * 55.329717 *         4 *
*       19 *     2107 *      2212 * -11432.57 * -13546.38 * -5802.292 * 32.552812 *         1 *
*       19 *     2108 *      2212 * -11432.57 * -13546.38 * -5802.292 * 32.552818 *         4 *
*       19 *     2109 *      2212 * -11443.17 * -13551.13 * -5804.325 * 6.1497097 *         1 *
*       19 *     2110 *      2212 * -11443.17 * -13551.13 * -5804.325 * 6.1497583 *         4 *
*       19 *     2111 *      2212 * -11445.40 * -13549.73 * -5806.640 * 2.0269034 *         1 *
*       19 *     2112 *      2212 * -11445.40 * -13549.73 * -5806.640 * 2.0270135 *         4 *
*       20 *       36 *      2212 * 6812.7098 * -15041.37 * -3250.997 * 32503.210 *         1 *
*       20 *       37 *      2212 * 6812.7098 * -15041.37 * -3250.997 * 32503.210 *         4 *
*       20 *       38 *      2212 * 6811.7030 * -15035.51 * -3248.805 * 30764.738 *         1 *
*       20 *       39 *      2212 * 6811.7030 * -15035.51 * -3248.805 * 30764.738 *         4 *
*       20 *       40 *      2212 * 6814.2546 * -15032.86 * -3250.936 * 29795.827 *         1 *
*       20 *       41 *      2212 * 6814.2546 * -15032.86 * -3250.936 * 29795.827 *         4 *
*       20 *       42 *      2212 * 6812.8632 * -15033.54 * -3249.246 * 27027.666 *         1 *
*       20 *       43 *      2212 * 6812.8632 * -15033.54 * -3249.246 * 27027.666 *         4 *
*       20 *       44 *      2212 * 6813.2519 * -15033.40 * -3251.358 * 25337.711 *         1 *
*       20 *       45 *      2212 * 6813.2519 * -15033.40 * -3251.358 * 25337.711 *         4 *
*       20 *       46 *      2212 * 6814.4221 * -15032.35 * -3255.564 * 20761.914 *         1 *
*       20 *       47 *      2212 * 6814.4221 * -15032.35 * -3255.564 * 20761.915 *         4 *
*       20 *       48 *      2212 * 6815.4087 * -15031.08 * -3254.107 * 20015.670 *         1 *
*       20 *       49 *      2212 * 6815.4087 * -15031.08 * -3254.107 * 20015.671 *         4 *
*       20 *       50 *      2212 * 6820.0060 * -15031.78 * -3248.830 * 18452.519 *         1 *
*       20 *       51 *      2212 * 6820.0060 * -15031.78 * -3248.830 * 18452.519 *         4 *
*       20 *       52 *      2212 * 6835.8202 * -15023.97 * -3255.830 * 13485.473 *         1 *
*       20 *       53 *      2212 * 6835.8202 * -15023.97 * -3255.830 * 13485.474 *         4 *
*       20 *       54 *      2212 * 6838.9308 * -15024.83 * -3258.468 * 12549.411 *         1 *
*       20 *       55 *      2212 * 6838.9308 * -15024.83 * -3258.468 * 12549.411 *         4 *
*       20 *       59 *      2212 * 6847.5477 * -15026.89 * -3260.927 * 10400.289 *         1 *
*       20 *       60 *      2212 * 6847.5477 * -15026.89 * -3260.927 * 10400.289 *         4 *
*       20 *       61 *      2212 * 6845.6661 * -15026.46 * -3261.793 * 9099.6544 *         1 *
*       20 *       62 *      2212 * 6845.6661 * -15026.46 * -3261.793 * 9099.6547 *         4 *
*       20 *       66 *      2212 * 6837.7475 * -15026.73 * -3256.461 * 6714.6912 *         1 *
*       20 *       67 *      2212 * 6837.7475 * -15026.73 * -3256.461 * 6714.6915 *         4 *
*       20 *       68 *      2212 * 6822.7664 * -15052.78 * -3275.705 * 2940.0954 *         1 *
*       20 *       69 *      2212 * 6822.7664 * -15052.78 * -3275.705 * 2940.0957 *         4 *
*       20 *       73 *      2212 * 6847.7888 * -15028.27 * -3288.143 * 715.83015 *         1 *
*       20 *       74 *      2212 * 6847.7888 * -15028.27 * -3288.143 * 715.83044 *         4 *
*       20 *       75 *      2212 * 6842.0297 * -15005.20 * -3281.904 * 160.35265 *         1 *
*       20 *       76 *      2212 * 6842.0297 * -15005.20 * -3281.904 * 160.35294 *         4 *
*       20 *       77 *      2212 * 6841.9178 * -15002.94 * -3278.896 * 94.464049 *         1 *
*       20 *       78 *      2212 * 6841.9178 * -15002.94 * -3278.896 * 94.464051 *         4 *
*       20 *       79 *      2212 * 6844.2893 * -15002.03 * -3278.650 * 82.749088 *         1 *
*       20 *       80 *      2212 * 6844.2893 * -15002.03 * -3278.650 * 82.749098 *         4 *
*       20 *       84 *      2212 * 6846.5793 * -15004.11 * -3277.828 * 75.300017 *         1 *
*       20 *       85 *      2212 * 6846.5793 * -15004.11 * -3277.828 * 75.300024 *         4 *
*       20 *       86 *      2212 * 6849.6297 * -15004.35 * -3281.097 * 67.838813 *         1 *
*       20 *       87 *      2212 * 6849.6297 * -15004.35 * -3281.097 * 67.838814 *         4 *
*       20 *       88 *      2212 * 6858.0196 * -15003.54 * -3297.240 * 38.745332 *         1 *
*       20 *       89 *      2212 * 6858.0196 * -15003.54 * -3297.240 * 38.745348 *         4 *
*       21 *       28 *      2212 * -1696.730 * -18219.41 * -6555.963 * 9370.7485 *         2 *
*       21 *       29 *      2212 * -1696.732 * -18219.42 * -6555.971 * 9370.7495 *         4 *
*       21 *       30 *      2212 * -1691.452 * -18219.64 * -6555.447 * 2386.1987 *         1 *
*       21 *       31 *      2212 * -1691.452 * -18219.64 * -6555.447 * 2386.1990 *         4 *
*       21 *       32 *      2212 * -1689.865 * -18220.29 * -6554.702 * 1882.5315 *         1 *
*       21 *       33 *      2212 * -1689.865 * -18220.29 * -6554.702 * 1882.5317 *         4 *
*       21 *       34 *      2212 * -1689.410 * -18218.22 * -6558.786 * 1483.1864 *         1 *
*       21 *       35 *      2212 * -1689.410 * -18218.22 * -6558.786 * 1483.1867 *         4 *
*       21 *       36 *      2212 * -1690.062 * -18217.52 * -6559.374 * 1408.2981 *         1 *
*       21 *       37 *      2212 * -1690.062 * -18217.52 * -6559.374 * 1408.2984 *         4 *
*       21 *       41 *      2212 * -1702.340 * -18222.19 * -6552.214 * 708.34061 *         1 *
*       21 *       42 *      2212 * -1702.340 * -18222.19 * -6552.214 * 708.34090 *         4 *
*       21 *       43 *      2212 * -1700.302 * -18219.26 * -6548.015 * 605.14076 *         1 *
*       21 *       44 *      2212 * -1700.302 * -18219.26 * -6548.015 * 605.14076 *         4 *
*       21 *       45 *      2212 * -1701.417 * -18215.54 * -6545.793 * 544.10301 *         1 *
*       21 *       46 *      2212 * -1701.417 * -18215.54 * -6545.793 * 544.10331 *         4 *
*       21 *       50 *      2212 * -1709.640 * -18207.10 * -6556.082 * 187.41443 *         1 *
*       21 *       51 *      2212 * -1709.640 * -18207.10 * -6556.082 * 187.41443 *         4 *
*       21 *       52 *      2212 * -1726.714 * -18211.43 * -6562.844 * 48.923187 *         1 *
*       21 *       53 *      2212 * -1726.714 * -18211.43 * -6562.844 * 48.923189 *         4 *
*       21 *       54 *      2212 * -1727.376 * -18216.78 * -6567.227 * 24.018436 *         1 *
*       21 *       55 *      2212 * -1727.376 * -18216.78 * -6567.227 * 24.018569 *         4 *
*       21 *       62 *      2212 * -1717.298 * -18219.52 * -6574.984 * 12.116929 *         1 *
*       21 *       63 *      2212 * -1717.297 * -18219.52 * -6574.984 * 12.117124 *         4 *
*       22 *       30 *      2212 * -2921.814 * 18518.163 * -6545.516 * 22593.366 *         1 *
*       22 *       31 *      2212 * -2921.814 * 18518.163 * -6545.516 * 22593.366 *         4 *
*       22 *       32 *      2212 * -2915.246 * 18518.250 * -6540.687 * 19331.806 *         1 *
*       22 *       33 *      2212 * -2915.246 * 18518.250 * -6540.687 * 19331.806 *         4 *
*       22 *       34 *      2212 * -2914.667 * 18519.778 * -6539.188 * 18602.138 *         1 *
*       22 *       35 *      2212 * -2914.667 * 18519.778 * -6539.188 * 18602.138 *         4 *
*       22 *       36 *      2212 * -2924.172 * 18526.670 * -6523.018 * 9868.6699 *         1 *
*       22 *       37 *      2212 * -2924.172 * 18526.670 * -6523.018 * 9868.6702 *         4 *
*       22 *       38 *      2212 * -2926.375 * 18527.760 * -6521.660 * 8593.0105 *         1 *
*       22 *       39 *      2212 * -2926.375 * 18527.760 * -6521.660 * 8593.0108 *         4 *
*       22 *       40 *      2212 * -2927.243 * 18528.168 * -6519.746 * 7931.8499 *         1 *
*       22 *       41 *      2212 * -2927.243 * 18528.168 * -6519.746 * 7931.8501 *         4 *
*       22 *       42 *      2212 * -2936.713 * 18533.534 * -6509.870 * 434.46138 *         1 *
*       22 *       43 *      2212 * -2936.713 * 18533.534 * -6509.870 * 434.46167 *         4 *
*       22 *       44 *      2212 * -2936.939 * 18534.482 * -6509.816 * 270.30775 *         1 *
*       22 *       45 *      2212 * -2936.939 * 18534.482 * -6509.816 * 270.30804 *         4 *
*       22 *       46 *      2212 *  -2937.09 * 18534.697 * -6509.542 * 231.47198 *         1 *
*       22 *       47 *      2212 *  -2937.09 * 18534.697 * -6509.542 * 231.47198 *         4 *
*       22 *       48 *      2212 * -2930.789 * 18545.315 * -6512.762 * 115.17572 *         1 *
*       22 *       49 *      2212 * -2930.789 * 18545.315 * -6512.762 * 115.17572 *         4 *
*       22 *       50 *      2212 * -2930.788 * 18545.323 * -6512.759 * 115.12400 *         1 *
*       22 *       51 *      2212 * -2930.788 * 18545.323 * -6512.759 * 115.12400 *         4 *
*       22 *       52 *      2212 * -2931.225 * 18546.744 * -6512.219 * 106.05222 *         1 *
*       22 *       53 *      2212 * -2931.225 * 18546.744 * -6512.219 * 106.05222 *         4 *
*       22 *       54 *      2212 * -2931.069 * 18547.852 * -6512.907 * 101.94052 *         1 *
*       22 *       55 *      2212 * -2931.069 * 18547.852 * -6512.907 * 101.94052 *         4 *
*       22 *       56 *      2212 * -2931.087 * 18548.644 * -6513.015 * 99.678638 *         1 *
*       22 *       57 *      2212 * -2931.087 * 18548.644 * -6513.015 * 99.678638 *         4 *
*       22 *       58 *      2212 * -2932.784 * 18557.503 * -6512.397 * 74.974628 *         1 *
*       22 *       59 *      2212 * -2932.784 * 18557.503 * -6512.397 * 74.974632 *         4 *
*       22 *       63 *      2212 * -2931.964 * 18565.276 * -6520.486 * 51.325778 *         1 *
*       22 *       64 *      2212 * -2931.964 * 18565.276 * -6520.486 * 51.325785 *         4 *
*       22 *       65 *      2212 * -2919.923 * 18577.182 * -6528.604 * 20.783664 *         1 *
*       22 *       66 *      2212 * -2919.923 * 18577.182 * -6528.604 * 20.783701 *         4 *
*       22 *       67 *      2212 * -2916.282 * 18581.352 * -6526.473 * 14.188260 *         1 *
*       22 *       68 *      2212 * -2916.282 * 18581.352 * -6526.473 * 14.188306 *         4 *
*       22 *       69 *      2212 * -2906.324 * 18583.205 * -6517.396 * 2.3225705 *         1 *
*       22 *       70 *      2212 * -2906.324 * 18583.204 * -6517.396 * 2.3227941 *         4 *
*       23 *       28 *      2212 * -10445.03 * -15199.96 * -4310.963 * 21891.556 *         1 *
*       23 *       29 *      2212 * -10445.03 * -15199.96 * -4310.963 * 21891.556 *         4 *
*       23 *       30 *      2212 * -10432.66 * -15206.54 * -4309.276 * 15564.392 *         1 *
*       23 *       31 *      2212 * -10432.66 * -15206.54 * -4309.276 * 15564.393 *         4 *
*       23 *       32 *      2212 * -10433.87 * -15204.76 * -4313.068 * 12863.550 *         1 *
*       23 *       33 *      2212 * -10433.87 * -15204.76 * -4313.068 * 12863.550 *         4 *
*       23 *       34 *      2212 * -10440.02 * -15205.33 * -4311.975 * 9955.3911 *         1 *
*       23 *       35 *      2212 * -10440.02 * -15205.33 * -4311.975 * 9955.3914 *         4 *
*       23 *       36 *      2212 * -10468.50 * -15193.17 * -4324.259 * 4669.1191 *         1 *
*       23 *       37 *      2212 * -10468.50 * -15193.17 * -4324.259 * 4669.1194 *         4 *
*       23 *       38 *      2212 * -10466.61 * -15189.37 * -4327.966 * 3880.2957 *         1 *
*       23 *       39 *      2212 * -10466.61 * -15189.37 * -4327.966 * 3880.2960 *         4 *
*       23 *       43 *      2212 * -10467.89 * -15182.28 * -4341.136 * 2529.0630 *         1 *
*       23 *       44 *      2212 * -10467.89 * -15182.28 * -4341.136 * 2529.0633 *         4 *
*       23 *       48 *      2212 * -10463.97 * -15195.99 * -4357.691 * 855.66817 *         1 *
*       23 *       49 *      2212 * -10463.97 * -15195.99 * -4357.691 * 855.66846 *         4 *
*       23 *       50 *      2212 * -10462.73 * -15198.71 * -4358.227 * 687.38103 *         1 *
*       23 *       51 *      2212 * -10462.73 * -15198.71 * -4358.227 * 687.38132 *         4 *
*       23 *       52 *      2212 * -10464.91 * -15208.15 * -4359.057 * 290.40188 *         1 *
*       23 *       53 *      2212 * -10464.91 * -15208.15 * -4359.057 * 290.40217 *         4 *
*       23 *       54 *      2212 * -10464.38 * -15209.01 * -4360.098 * 257.78808 *         1 *
*       23 *       55 *      2212 * -10464.38 * -15209.01 * -4360.098 * 257.78837 *         4 *
*       23 *       56 *      2212 * -10466.07 * -15210.49 * -4368.410 * 117.69328 *         1 *
*       23 *       57 *      2212 * -10466.07 * -15210.49 * -4368.410 * 117.69328 *         4 *
*       23 *       58 *      2212 * -10472.05 * -15214.28 * -4370.603 * 53.589469 *         1 *
*       23 *       59 *      2212 * -10472.05 * -15214.28 * -4370.603 * 53.589469 *         4 *
*       23 *       60 *      2212 * -10473.76 * -15213.92 * -4370.794 * 42.839654 *         1 *
*       23 *       61 *      2212 * -10473.76 * -15213.92 * -4370.794 * 42.839657 *         4 *
*       23 *       62 *      2212 * -10478.95 * -15213.55 * -4381.412 * 4.4017099 *         1 *
*       23 *       63 *      2212 * -10478.95 * -15213.55 * -4381.412 * 4.4017240 *         4 *
*       23 *       64 *      2212 * -10478.82 * -15214.20 * -4382.074 * 2.7153160 *         1 *
*       23 *       65 *      2212 * -10478.82 * -15214.20 * -4382.074 * 2.7155960 *         4 *
*       24 *       29 *      2212 * -253.1812 * 13252.654 * 7355.7909 * 7161.6453 *         1 *
*       24 *       30 *      2212 * -253.1812 * 13252.654 * 7355.7909 * 7161.6456 *         4 *
*       24 *       31 *      2212 * -250.2813 * 13252.737 * 7355.4147 * 6732.7386 *         1 *
*       24 *       32 *      2212 * -250.2813 * 13252.737 * 7355.4147 * 6732.7389 *         4 *
*       24 *       33 *      2212 * -248.6215 * 13251.309 * 7353.9872 * 6405.7225 *         1 *
*       24 *       34 *      2212 * -248.6215 * 13251.309 * 7353.9872 * 6405.7228 *         4 *
*       24 *       35 *      2212 * -220.1836 * 13253.257 * 7320.0898 * 1448.9231 *         1 *
*       24 *       36 *      2212 * -220.1836 * 13253.257 * 7320.0898 * 1448.9234 *         4 *
*       24 *       37 *      2212 * -220.1802 * 13266.659 * 7317.3938 * 907.63853 *         1 *
*       24 *       38 *      2212 * -220.1802 * 13266.659 * 7317.3938 * 907.63882 *         4 *
*       24 *       39 *      2212 * -219.4001 * 13268.434 * 7316.0956 * 828.43898 *         1 *
*       24 *       40 *      2212 * -219.4001 * 13268.434 * 7316.0956 * 828.43927 *         4 *
*       24 *       41 *      2212 * -218.7661 * 13274.669 * 7314.2325 * 622.92916 *         1 *
*       24 *       42 *      2212 * -218.7661 * 13274.669 * 7314.2325 * 622.92945 *         4 *
*       24 *       43 *      2212 * -218.9054 * 13275.049 * 7314.1747 * 611.59399 *         1 *
*       24 *       44 *      2212 * -218.9054 * 13275.049 * 7314.1747 * 611.59399 *         4 *
*       24 *       45 *      2212 * -233.1624 * 13281.172 * 7287.6177 * 215.06168 *         1 *
*       24 *       46 *      2212 * -233.1624 * 13281.172 * 7287.6177 * 215.06168 *         4 *
*       24 *       47 *      2212 * -238.3487 * 13285.530 * 7284.6078 * 139.39791 *         1 *
*       24 *       48 *      2212 * -238.3487 * 13285.530 * 7284.6078 * 139.39791 *         4 *
*       24 *       49 *      2212 * -239.4111 * 13292.504 * 7281.5793 * 77.422955 *         1 *
*       24 *       50 *      2212 * -239.4111 * 13292.504 * 7281.5793 * 77.422956 *         4 *
*       24 *       51 *      2212 * -239.5885 * 13292.691 * 7281.5295 * 75.694231 *         1 *
*       24 *       52 *      2212 * -239.5885 * 13292.691 * 7281.5295 * 75.694232 *         4 *
